datahora,latitude,longitude,frp,brightness,confidence,satellite,biome,state,month,hour,risk_score,risk_label
2024-08-07T20:16:00,-0.894041,-66.532114,17.02,429.9,31,AQUA_M-T,Amazônia,RO,8,20,0.5214,Médio
2024-03-07T10:48:00,-2.462239,-50.728921,74.41,372.7,60,GOES-16,Amazônia,PA,3,10,0.3108,Médio
2024-05-14T00:28:00,-8.466876,-58.267336,103.34,479.57,71,TERRA_M-T,Amazônia,AP,5,0,0.7705,Alto
2024-12-20T19:16:00,-11.888871,-36.582396,41.47,372.95,66,TERRA_M-D,Caatinga,SE,12,19,0.1998,Baixo
2024-07-14T14:09:00,-17.453336,-50.749593,5.49,280.0,36,TERRA_M-T,Mata Atlântica,PR,7,14,0.0553,Baixo
2024-03-18T04:17:00,-12.47518,-37.147299,135.31,388.14,32,AQUA_M-T,Caatinga,CE,3,4,0.2642,Médio
2024-05-03T22:32:00,-14.066238,-50.786537,117.69,280.0,49,TERRA_M-D,Mata Atlântica,ES,5,22,0.1541,Baixo
2024-04-17T14:38:00,-2.802332,-62.94043,45.92,358.54,66,AQUA_M-D,Amazônia,RO,4,14,0.3673,Médio
2024-09-13T04:02:00,-8.309665,-58.047647,34.41,280.0,97,AQUA_M-D,Cerrado,GO,9,4,0.0532,Baixo
2024-09-03T15:16:00,0.596115,-64.186928,176.92,312.58,71,TERRA_M-D,Amazônia,RR,9,15,0.8714,Alto
2024-12-08T11:40:00,-15.057062,-54.902802,68.76,294.77,54,TERRA_M-T,Cerrado,MG,12,11,0.111,Baixo
2024-08-06T07:22:00,-13.299212,-46.902701,33.75,441.23,88,GOES-16,Mata Atlântica,RS,8,7,0.4575,Médio
2024-08-10T02:10:00,0.095293,-69.683581,24.59,323.32,42,AQUA_M-T,Amazônia,AM,8,2,0.149,Baixo
2024-09-23T10:06:00,-31.023018,-56.041366,16.17,280.0,100,TERRA_M-D,Pampa,RS,9,10,0.041,Baixo
2024-07-03T20:11:00,-9.372823,-72.382206,33.38,370.0,71,TERRA_M-T,Amazônia,PA,7,20,0.2793,Médio
2024-01-01T09:42:00,1.441465,-57.135449,197.77,306.79,80,TERRA_M-D,Amazônia,RR,1,9,0.4623,Médio
2024-09-02T14:38:00,-4.375313,-65.324745,39.89,289.38,52,AQUA_M-T,Amazônia,PA,9,14,0.0968,Baixo
2024-06-09T13:26:00,-3.757155,-51.325337,19.41,383.39,33,AQUA_M-T,Amazônia,AC,6,13,0.288,Médio
2024-12-05T17:15:00,-25.747657,-40.898903,110.45,330.29,96,AQUA_M-T,Mata Atlântica,SP,12,17,0.2385,Baixo
2024-05-03T00:05:00,1.865508,-46.379578,66.47,316.37,52,TERRA_M-T,Amazônia,RO,5,0,0.1413,Baixo
2024-01-19T23:59:00,-23.859034,-48.621749,31.86,324.63,84,AQUA_M-D,Mata Atlântica,MG,1,23,0.0587,Baixo
2024-08-03T04:01:00,-7.387509,-48.374822,53.78,320.64,63,GOES-16,Cerrado,DF,8,4,0.1995,Baixo
2024-03-01T15:47:00,-4.029204,-46.214291,43.94,359.74,84,GOES-16,Amazônia,MA,3,15,0.3673,Médio
2024-07-08T23:58:00,-11.450542,-43.808033,43.58,280.0,63,GOES-16,Cerrado,TO,7,23,0.1463,Baixo
2024-10-24T01:56:00,-0.130617,-65.993832,18.53,337.69,69,TERRA_M-T,Amazônia,AP,10,1,0.149,Baixo
2024-04-15T13:14:00,-18.725182,-50.133098,33.71,339.05,68,AQUA_M-D,Cerrado,MG,4,13,0.0954,Baixo
2024-06-04T19:05:00,-21.760001,-52.423763,16.49,420.9,72,AQUA_M-T,Cerrado,TO,6,19,0.3249,Médio
2024-05-12T15:46:00,-13.093408,-42.142908,46.66,435.51,56,AQUA_M-T,Caatinga,RN,5,15,0.3756,Médio
2024-03-28T04:16:00,-16.394125,-45.065719,221.09,355.67,60,TERRA_M-T,Cerrado,MS,3,4,0.4311,Médio
2024-07-14T02:31:00,-5.694755,-58.590771,24.52,318.0,82,TERRA_M-D,Cerrado,MT,7,2,0.0532,Baixo
2024-09-11T03:47:00,-27.098267,-55.981568,46.01,324.37,46,AQUA_M-D,Pampa,RS,9,3,0.1397,Baixo
2024-05-13T14:00:00,-30.721436,-56.49359,18.75,323.73,95,AQUA_M-D,Pampa,RS,5,14,0.0668,Baixo
2024-04-23T12:59:00,-16.289037,-51.354776,23.74,374.48,74,TERRA_M-T,Cerrado,TO,4,12,0.1789,Baixo
2024-09-28T04:17:00,-4.070034,-65.135952,111.68,299.56,39,AQUA_M-D,Amazônia,MT,9,4,0.391,Médio
2024-05-28T17:28:00,-6.972279,-54.601113,61.27,352.78,95,TERRA_M-T,Amazônia,TO,5,17,0.3673,Médio
2024-07-10T15:29:00,-20.721886,-47.667031,14.69,296.87,40,TERRA_M-D,Cerrado,MS,7,15,0.0692,Baixo
2024-12-02T20:13:00,-13.157958,-58.26047,65.72,390.13,76,TERRA_M-D,Cerrado,MG,12,20,0.321,Médio
2024-08-14T03:51:00,-0.832426,-53.478758,16.54,280.0,95,AQUA_M-T,Amazônia,AM,8,3,0.0745,Baixo
2024-07-19T15:19:00,-5.214215,-69.084671,69.19,312.84,48,TERRA_M-D,Amazônia,AP,7,15,0.2663,Médio
2024-07-11T08:51:00,0.408032,-48.950991,1.64,393.67,56,AQUA_M-D,Amazônia,RO,7,8,0.5214,Médio
2024-08-10T23:26:00,-5.591601,-44.819757,53.26,415.89,78,AQUA_M-T,Caatinga,PB,8,23,0.419,Médio
2024-05-04T04:05:00,-9.464481,-50.174771,55.96,303.15,73,AQUA_M-D,Cerrado,MA,5,4,0.1009,Baixo
2024-02-20T23:48:00,-3.313132,-41.198911,265.23,369.27,75,GOES-16,Caatinga,SE,2,23,0.388,Médio
2024-10-09T18:50:00,-5.724577,-69.383709,127.39,348.12,52,GOES-16,Amazônia,RO,10,18,0.5121,Médio
2024-08-22T22:17:00,-19.267876,-57.58474,42.36,280.0,66,TERRA_M-T,Cerrado,GO,8,22,0.1463,Baixo
2024-07-04T21:45:00,-22.572779,-48.407282,151.37,400.05,93,AQUA_M-T,Cerrado,DF,7,21,0.798,Alto
2024-11-18T02:33:00,-10.215666,-42.364108,0.98,362.69,48,TERRA_M-D,Caatinga,RN,11,2,0.1424,Baixo
2024-10-01T21:27:00,-8.607371,-42.964653,13.7,331.15,59,AQUA_M-D,Caatinga,AL,10,21,0.0958,Baixo
2024-12-11T21:37:00,-7.601861,-68.729965,55.28,363.95,66,AQUA_M-D,Amazônia,AP,12,21,0.2825,Médio
2024-08-26T05:46:00,-9.926031,-56.830141,38.97,347.27,38,TERRA_M-D,Amazônia,MA,8,5,0.149,Baixo
2024-06-09T18:51:00,-4.319564,-65.235892,15.09,280.0,83,TERRA_M-D,Amazônia,MA,6,18,0.065,Baixo
2024-08-13T12:16:00,2.234409,-47.816261,237.97,280.0,32,AQUA_M-T,Amazônia,MA,8,12,0.8714,Alto
2024-12-27T03:02:00,-31.37961,-53.9385,56.29,377.06,53,AQUA_M-T,Pampa,RS,12,3,0.1413,Baixo
2024-05-27T11:19:00,-5.758028,-66.855876,0.5,283.83,55,AQUA_M-D,Amazônia,PA,5,11,0.0565,Baixo
2024-03-26T23:11:00,-19.928067,-58.19769,48.72,332.31,61,AQUA_M-T,Pantanal,MT,3,23,0.1789,Baixo
2024-07-23T12:03:00,-17.112393,-54.25208,22.63,290.12,69,AQUA_M-T,Cerrado,GO,7,12,0.0692,Baixo
2024-10-27T07:31:00,-21.706318,-57.679004,107.73,280.0,48,AQUA_M-T,Pantanal,MT,10,7,0.3631,Médio
2024-06-13T01:03:00,-17.057228,-57.149577,52.06,391.18,55,TERRA_M-D,Cerrado,DF,6,1,0.3692,Médio
2024-08-23T06:06:00,-21.00236,-45.737772,62.06,296.22,87,AQUA_M-T,Mata Atlântica,ES,8,6,0.117,Baixo
2024-04-20T19:58:00,-15.212783,-46.388403,17.82,403.61,36,TERRA_M-D,Cerrado,MA,4,19,0.2825,Médio
2024-12-26T08:02:00,-5.211704,-49.10681,6.54,280.0,31,AQUA_M-T,Cerrado,DF,12,8,0.0367,Baixo
2024-09-16T03:15:00,-5.256425,-36.58552,61.56,280.0,43,GOES-16,Caatinga,RN,9,3,0.1317,Baixo
2024-11-19T14:48:00,-19.314188,-55.585258,40.58,297.93,83,AQUA_M-T,Pantanal,MT,11,14,0.1961,Baixo
2024-08-21T12:56:00,-2.668701,-67.695265,123.76,418.37,49,AQUA_M-T,Amazônia,AM,8,12,1.0,Alto
2024-07-25T01:46:00,-9.619643,-56.625098,32.47,296.45,94,TERRA_M-D,Amazônia,RR,7,1,0.0745,Baixo
2024-07-19T20:18:00,1.230291,-67.119439,214.37,330.07,89,AQUA_M-T,Amazônia,AP,7,20,0.7448,Alto
2024-09-01T20:07:00,-26.625521,-42.846657,71.92,325.86,39,GOES-16,Mata Atlântica,SC,9,20,0.1596,Baixo
2024-09-11T07:21:00,-4.189094,-55.507044,4.39,426.69,97,TERRA_M-T,Amazônia,AC,9,7,0.5214,Médio
2024-06-01T15:59:00,2.065723,-68.901253,87.57,280.0,51,AQUA_M-T,Amazônia,RO,6,15,0.4032,Médio
2024-11-22T14:33:00,-11.621001,-51.397434,20.1,320.73,30,TERRA_M-D,Cerrado,MA,11,14,0.1097,Baixo
2024-10-25T14:38:00,-13.652463,-41.077145,15.28,280.0,37,AQUA_M-D,Caatinga,AL,10,14,0.0622,Baixo
2024-03-04T13:06:00,-3.459591,-54.774703,149.9,355.94,84,TERRA_M-T,Amazônia,AC,3,13,0.5342,Médio
2024-04-23T16:07:00,-8.500309,-67.527129,5.7,338.81,90,TERRA_M-D,Amazônia,AM,4,16,0.1336,Baixo
2024-04-07T21:38:00,-3.987441,-52.950841,19.22,419.16,79,AQUA_M-D,Cerrado,MG,4,21,0.2568,Médio
2024-08-16T03:34:00,-3.765734,-65.129362,66.39,380.01,55,TERRA_M-T,Amazônia,AP,8,3,0.4097,Médio
2024-05-27T07:02:00,-8.551254,-58.353846,5.33,392.79,87,GOES-16,Amazônia,TO,5,7,0.3596,Médio
2024-06-28T03:57:00,-16.464116,-45.633169,230.99,496.61,30,TERRA_M-D,Cerrado,TO,6,3,0.7911,Alto
2024-07-18T00:43:00,-9.026438,-40.165564,19.0,362.19,100,GOES-16,Caatinga,PE,7,0,0.1796,Baixo
2024-04-15T16:02:00,-19.776823,-58.278025,116.81,417.06,31,GOES-16,Pantanal,MT,4,16,0.6976,Alto
2024-04-22T09:12:00,-10.888798,-42.088953,9.63,363.95,47,GOES-16,Mata Atlântica,ES,4,9,0.1101,Baixo
2024-08-06T05:52:00,-15.669713,-49.397083,55.31,292.95,45,TERRA_M-T,Cerrado,BA,8,5,0.1463,Baixo
2024-10-02T12:38:00,-8.441089,-35.182055,31.98,373.98,78,TERRA_M-D,Caatinga,SE,10,12,0.2334,Baixo
2024-09-28T14:16:00,-13.592527,-41.13614,58.48,280.0,80,GOES-16,Caatinga,MA,9,14,0.1712,Baixo
2024-09-13T14:43:00,-22.990335,-37.231377,27.98,336.52,75,AQUA_M-T,Mata Atlântica,BA,9,14,0.1107,Baixo
2024-10-20T22:07:00,-7.094764,-48.995085,51.32,457.35,61,TERRA_M-T,Amazônia,PA,10,22,0.931,Alto
2024-10-23T23:56:00,-10.113903,-54.159322,72.62,313.14,48,GOES-16,Cerrado,SP,10,23,0.1463,Baixo
2024-04-02T23:07:00,0.383326,-59.841752,4.85,381.36,82,GOES-16,Amazônia,PA,4,23,0.1926,Baixo
2024-03-13T02:00:00,-14.575677,-49.455249,25.39,362.61,91,AQUA_M-D,Mata Atlântica,PR,3,2,0.1101,Baixo
2024-10-07T11:02:00,-7.841802,-47.655505,51.18,342.49,96,AQUA_M-D,Mata Atlântica,SP,10,11,0.1756,Baixo
2024-05-10T06:44:00,-22.925299,-35.847491,4.77,312.82,44,AQUA_M-D,Mata Atlântica,PR,5,6,0.0294,Baixo
2024-10-19T04:18:00,0.462536,-61.73274,45.46,416.53,99,AQUA_M-D,Amazônia,MA,10,4,0.6517,Médio
2024-09-03T07:01:00,-6.959345,-58.087419,72.76,335.15,31,TERRA_M-D,Cerrado,MS,9,7,0.1995,Baixo
2024-07-24T13:38:00,-20.429733,-56.38523,28.95,367.45,39,AQUA_M-T,Pantanal,MT,7,13,0.3372,Médio
2024-09-28T07:02:00,-6.430268,-58.465442,121.58,377.04,48,GOES-16,Cerrado,GO,9,7,0.4256,Médio
2024-07-03T12:30:00,-20.798779,-38.585791,110.01,426.64,76,GOES-16,Mata Atlântica,RJ,7,12,0.6225,Médio
2024-09-23T09:25:00,-2.624675,-58.142327,71.37,350.06,61,TERRA_M-T,Amazônia,MA,9,9,0.4097,Médio
2024-10-28T10:14:00,-16.500225,-57.731267,7.81,389.0,69,TERRA_M-D,Pantanal,MS,10,10,0.2853,Médio
2024-08-03T00:20:00,0.621158,-51.43724,22.17,355.64,32,AQUA_M-T,Amazônia,MA,8,0,0.2793,Médio
2024-08-16T13:16:00,-3.626837,-56.167746,5.21,378.2,49,GOES-16,Cerrado,DF,8,13,0.2594,Médio
2024-08-27T18:50:00,2.322076,-59.47794,2.22,299.07,84,TERRA_M-D,Amazônia,TO,8,18,0.0819,Baixo
2024-07-16T07:35:00,-32.615213,-53.193275,32.23,415.43,73,GOES-16,Pampa,RS,7,7,0.2607,Médio
2024-07-05T17:49:00,-3.755167,-51.657109,10.88,406.68,39,AQUA_M-T,Amazônia,RR,7,17,0.6778,Alto
2024-07-11T03:08:00,-7.345255,-69.602928,46.71,349.31,59,TERRA_M-T,Amazônia,TO,7,3,0.2793,Médio
2024-06-16T16:06:00,-27.24395,-50.866612,1.36,301.68,73,TERRA_M-D,Pampa,RS,6,16,0.0384,Baixo
2024-08-05T12:54:00,-27.774155,-48.298695,11.79,366.47,35,GOES-16,Mata Atlântica,SC,8,12,0.2075,Baixo
2024-09-08T23:24:00,-11.045192,-48.045368,26.34,371.88,32,AQUA_M-D,Mata Atlântica,BA,9,23,0.1596,Baixo
2024-12-26T09:27:00,-13.535739,-37.944134,2.67,280.0,77,GOES-16,Caatinga,PE,12,9,0.033,Baixo
2024-09-25T14:29:00,-18.576681,-43.278328,26.96,308.64,48,TERRA_M-T,Mata Atlântica,PR,9,14,0.0553,Baixo
2024-01-03T14:06:00,-7.861472,-45.179207,9.31,306.59,33,GOES-16,Cerrado,GO,1,14,0.0477,Baixo
2024-05-02T16:29:00,-1.643499,-50.640349,49.67,280.0,45,AQUA_M-D,Amazônia,TO,5,16,0.1836,Baixo
2024-11-26T08:48:00,-12.884442,-48.205601,12.81,352.37,91,TERRA_M-T,Cerrado,MT,11,8,0.1582,Baixo
2024-08-16T21:46:00,-19.741946,-57.775344,21.44,299.85,37,AQUA_M-D,Cerrado,MA,8,21,0.0532,Baixo
2024-09-16T10:19:00,-31.039874,-55.801707,16.8,280.0,59,AQUA_M-T,Pampa,RS,9,10,0.041,Baixo
2024-11-25T05:56:00,-7.078286,-55.884353,94.02,280.0,86,AQUA_M-T,Cerrado,MA,11,5,0.2215,Baixo
2024-07-27T09:32:00,-7.742469,-65.452554,48.84,324.3,71,AQUA_M-T,Amazônia,AP,7,9,0.2793,Médio
2024-09-13T01:10:00,-6.79159,-50.382807,15.47,311.46,52,AQUA_M-D,Amazônia,TO,9,1,0.0745,Baixo
2024-10-25T12:43:00,-16.395016,-55.862228,58.0,280.0,97,GOES-16,Pantanal,MT,10,12,0.2473,Médio
2024-08-15T05:35:00,-3.032354,-48.983707,151.25,341.47,96,AQUA_M-D,Amazônia,MT,8,5,0.7448,Alto
2024-09-15T13:27:00,-9.097241,-47.675356,62.15,312.52,62,AQUA_M-T,Cerrado,MS,9,13,0.1902,Baixo
2024-07-15T20:57:00,-33.491993,-53.758108,26.78,318.54,78,AQUA_M-T,Pampa,RS,7,20,0.0372,Baixo
2024-07-16T02:55:00,-12.602294,-35.705951,49.83,359.39,56,AQUA_M-D,Mata Atlântica,MG,7,2,0.2341,Baixo
2024-06-24T17:58:00,-11.640918,-38.601821,35.94,358.5,81,AQUA_M-D,Caatinga,PI,6,17,0.1851,Baixo
2024-08-23T04:22:00,-4.727198,-55.551011,26.87,381.45,46,TERRA_M-T,Cerrado,PI,8,4,0.1995,Baixo
2024-10-14T23:32:00,-21.288715,-57.727757,27.61,444.68,90,TERRA_M-D,Pantanal,MS,10,23,0.7435,Alto
2024-02-22T22:01:00,-3.708484,-55.392164,20.69,344.96,63,TERRA_M-T,Amazônia,AM,2,22,0.1027,Baixo
2024-05-13T18:43:00,-6.475612,-55.743202,105.4,415.87,59,TERRA_M-D,Amazônia,MA,5,18,0.6357,Médio
2024-07-23T10:49:00,-9.343451,-35.843762,16.08,386.32,77,AQUA_M-T,Caatinga,PE,7,10,0.1975,Baixo
2024-06-01T11:50:00,-5.704193,-62.248322,74.32,441.99,33,GOES-16,Amazônia,AC,6,11,0.8122,Alto
2024-07-25T04:30:00,-9.710668,-41.021453,20.0,327.77,55,TERRA_M-D,Caatinga,MA,7,4,0.0958,Baixo
2024-07-11T19:54:00,-3.15395,-52.10771,173.76,318.14,87,AQUA_M-T,Amazônia,MT,7,19,0.7374,Alto
2024-09-25T00:20:00,-7.334359,-36.228345,54.75,361.63,54,GOES-16,Mata Atlântica,RS,9,0,0.2341,Baixo
2024-07-15T01:47:00,-8.916815,-38.067131,44.52,303.97,90,TERRA_M-T,Caatinga,PI,7,1,0.1317,Baixo
2024-10-15T15:45:00,-8.652582,-43.344392,92.51,371.35,73,TERRA_M-D,Cerrado,MA,10,15,0.5533,Médio
2024-09-06T13:54:00,-4.504428,-52.766233,32.26,321.81,39,GOES-16,Amazônia,RR,9,13,0.1937,Baixo
2024-09-27T16:16:00,-8.412606,-42.242637,13.71,280.0,48,AQUA_M-D,Caatinga,BA,9,16,0.0622,Baixo
2024-12-07T12:47:00,-3.55365,-55.576586,107.41,399.8,46,TERRA_M-T,Amazônia,RO,12,12,0.7512,Alto
2024-01-06T01:45:00,-9.252397,-41.078559,26.69,320.69,52,AQUA_M-D,Caatinga,AL,1,1,0.066,Baixo
2024-02-16T03:06:00,-17.563312,-54.791478,57.08,397.99,39,AQUA_M-D,Cerrado,MG,2,3,0.321,Médio
2024-10-21T15:27:00,-10.880784,-49.609149,83.42,339.76,45,GOES-16,Cerrado,PI,10,15,0.4323,Médio
2024-04-14T05:03:00,-4.331268,-58.968874,32.64,425.97,67,AQUA_M-T,Cerrado,PI,4,5,0.2568,Médio
2024-08-18T11:07:00,-14.901596,-37.806772,39.78,376.89,66,TERRA_M-D,Caatinga,PE,8,11,0.1975,Baixo
2024-09-13T18:35:00,-8.641103,-65.179788,53.25,280.0,59,TERRA_M-D,Amazônia,AP,9,18,0.2253,Baixo
2024-06-06T03:53:00,-11.569581,-49.374098,6.15,352.03,84,GOES-16,Cerrado,GO,6,3,0.1582,Baixo
2024-08-19T05:11:00,-9.432033,-37.435194,3.32,387.76,33,AQUA_M-D,Caatinga,BA,8,5,0.1796,Baixo
2024-03-19T17:00:00,-19.861247,-58.017382,76.47,397.62,42,TERRA_M-T,Pantanal,MS,3,17,0.5426,Médio
2024-09-22T12:17:00,-19.557399,-56.536034,233.19,398.72,93,AQUA_M-D,Pantanal,MT,9,12,1.0,Alto
2024-10-14T17:01:00,1.95414,-68.984173,60.12,432.45,39,AQUA_M-T,Amazônia,PA,10,17,0.8472,Alto
2024-05-25T00:58:00,-18.726775,-58.261828,0.5,423.49,57,TERRA_M-T,Pantanal,MT,5,0,0.3339,Médio
2024-07-07T14:56:00,-11.056812,-34.037073,1.17,366.36,35,TERRA_M-T,Mata Atlântica,RJ,7,14,0.2075,Baixo
2024-09-02T09:37:00,-33.095666,-56.527416,66.01,280.0,55,AQUA_M-T,Pampa,RS,9,9,0.1024,Baixo
2024-11-14T14:11:00,0.16431,-69.522974,13.47,327.0,62,AQUA_M-D,Amazônia,AC,11,14,0.1536,Baixo
2024-08-19T07:54:00,-3.413235,-54.455143,64.84,306.08,44,TERRA_M-T,Amazônia,AP,8,7,0.2048,Baixo
2024-10-19T08:50:00,-22.441548,-41.492782,4.58,454.77,86,AQUA_M-D,Cerrado,PI,10,8,0.5719,Médio
2024-05-18T00:34:00,-2.775142,-58.591487,9.13,296.8,58,AQUA_M-D,Amazônia,MT,5,0,0.0514,Baixo
2024-09-25T10:16:00,-21.903098,-47.60727,79.92,375.34,37,TERRA_M-T,Mata Atlântica,SP,9,10,0.2575,Médio
2024-09-20T23:39:00,-10.850829,-40.725103,14.26,318.79,100,GOES-16,Caatinga,PE,9,23,0.0479,Baixo
2024-09-23T19:14:00,-9.928833,-49.749528,47.41,318.53,58,AQUA_M-T,Cerrado,MT,9,19,0.1609,Baixo
2024-07-23T05:48:00,-7.398745,-47.575819,219.91,280.0,93,TERRA_M-T,Cerrado,MG,7,5,0.4788,Médio
2024-05-28T02:10:00,-7.414939,-63.78456,58.92,396.23,45,TERRA_M-D,Amazônia,RO,5,2,0.4495,Médio
2024-08-12T20:03:00,-16.410558,-57.862717,1.83,280.0,68,AQUA_M-D,Pantanal,MT,8,20,0.0692,Baixo
2024-04-05T13:45:00,0.074797,-60.670026,34.63,315.52,83,AQUA_M-T,Amazônia,MT,4,13,0.0668,Baixo
2024-08-21T10:52:00,-16.008838,-42.19759,111.05,280.0,51,TERRA_M-T,Cerrado,PI,8,10,0.3072,Médio
2024-01-18T20:19:00,-14.454341,-43.056003,57.03,293.72,75,AQUA_M-D,Mata Atlântica,BA,1,20,0.0807,Baixo
2024-07-16T08:39:00,-8.288934,-41.728122,46.95,322.56,77,TERRA_M-D,Cerrado,BA,7,8,0.1995,Baixo
2024-06-24T00:32:00,-21.652013,-49.43937,137.63,314.3,99,TERRA_M-T,Mata Atlântica,SP,6,0,0.1772,Baixo
2024-07-27T00:26:00,-6.057736,-42.183448,161.25,288.74,93,GOES-16,Cerrado,TO,7,0,0.4788,Médio
2024-08-28T00:10:00,-8.039346,-47.370228,12.34,422.79,35,TERRA_M-T,Amazônia,RR,8,0,0.5214,Médio
2024-11-19T05:38:00,-9.992676,-41.747724,42.8,336.49,35,AQUA_M-T,Mata Atlântica,SP,11,5,0.1266,Baixo
2024-02-25T02:57:00,-5.895362,-40.745647,25.86,280.0,77,AQUA_M-D,Caatinga,PE,2,2,0.033,Baixo
2024-10-20T01:17:00,-6.336493,-72.132991,17.96,366.33,63,AQUA_M-D,Amazônia,AP,10,1,0.2793,Médio
2024-01-02T18:14:00,-1.260882,-50.240944,15.96,332.05,52,TERRA_M-D,Amazônia,MA,1,18,0.113,Baixo
2024-05-07T07:13:00,-20.080512,-57.736763,5.34,370.85,52,GOES-16,Pantanal,MS,5,7,0.1789,Baixo
2024-10-08T11:04:00,-15.141155,-55.159219,112.6,395.61,35,AQUA_M-D,Pantanal,MS,10,11,0.8559,Alto
2024-11-21T10:22:00,-5.151092,-55.69742,64.81,367.46,37,GOES-16,Amazônia,RO,11,10,0.3574,Médio
2024-12-24T07:21:00,-18.573111,-39.088533,10.0,342.28,66,TERRA_M-D,Mata Atlântica,RJ,12,7,0.0587,Baixo
2024-07-08T12:37:00,-4.465572,-40.903458,44.94,383.48,94,AQUA_M-T,Caatinga,PI,7,12,0.3424,Médio
2024-11-10T22:50:00,-3.791673,-65.140644,5.51,375.82,56,TERRA_M-D,Amazônia,MA,11,22,0.2215,Baixo
2024-06-07T05:18:00,-17.090561,-56.437236,27.43,336.74,61,AQUA_M-D,Pantanal,MS,6,5,0.1097,Baixo
2024-09-19T13:08:00,-0.173646,-64.255516,26.55,471.55,30,AQUA_M-D,Amazônia,MT,9,13,1.0,Alto
2024-04-19T23:47:00,-24.35456,-44.822223,4.73,280.0,98,GOES-16,Mata Atlântica,SP,4,23,0.0294,Baixo
2024-11-05T08:48:00,-12.730907,-44.402007,45.85,335.69,64,AQUA_M-T,Caatinga,RN,11,8,0.1424,Baixo
2024-09-19T01:28:00,-7.304639,-43.555769,31.14,282.87,72,AQUA_M-D,Caatinga,CE,9,1,0.0479,Baixo
2024-04-11T19:38:00,-6.971392,-53.682512,124.03,302.38,47,TERRA_M-T,Cerrado,SP,4,19,0.2119,Baixo
2024-05-05T07:31:00,-6.797396,-36.996,26.06,287.42,81,AQUA_M-T,Caatinga,BA,5,7,0.033,Baixo
2024-09-16T14:19:00,-3.237011,-65.100594,0.5,334.34,77,AQUA_M-T,Amazônia,AC,9,14,0.1937,Baixo
2024-07-03T00:24:00,-27.742211,-49.547928,2.86,303.04,53,AQUA_M-D,Pampa,RS,7,0,0.0372,Baixo
2024-06-19T06:57:00,-1.552864,-69.350577,3.47,280.0,87,AQUA_M-T,Amazônia,AP,6,6,0.0591,Baixo
2024-08-26T03:37:00,-4.859802,-63.516914,82.95,333.09,46,TERRA_M-D,Amazônia,RR,8,3,0.4655,Médio
2024-07-15T02:44:00,-0.11093,-72.290171,53.12,344.87,59,TERRA_M-T,Amazônia,RO,7,2,0.2793,Médio
2024-08-12T07:46:00,-3.530727,-62.313833,13.17,370.13,81,TERRA_M-T,Amazônia,PA,8,7,0.2793,Médio
2024-08-28T08:30:00,-19.999205,-45.863181,4.91,354.31,70,TERRA_M-T,Cerrado,MG,8,8,0.1995,Baixo
2024-07-21T12:16:00,-9.42947,-55.929879,142.91,387.92,79,TERRA_M-D,Amazônia,RO,7,12,0.7746,Alto
2024-12-23T00:56:00,-9.51122,-47.368919,1.69,288.61,84,AQUA_M-D,Amazônia,PA,12,0,0.0514,Baixo
2024-05-26T07:01:00,-4.575206,-43.991685,1.46,379.87,30,TERRA_M-T,Caatinga,CE,5,7,0.1238,Baixo
2024-06-09T10:55:00,-9.629777,-51.381576,40.78,338.56,47,TERRA_M-D,Amazônia,RO,6,10,0.2437,Médio
2024-03-07T05:45:00,-22.768536,-49.207249,86.8,421.72,43,AQUA_M-T,Cerrado,MS,3,5,0.4128,Médio
2024-09-23T07:55:00,-1.572657,-55.551965,18.63,375.58,72,GOES-16,Amazônia,PA,9,7,0.2793,Médio
2024-10-11T03:17:00,-7.730967,-56.525385,26.62,317.17,56,AQUA_M-T,Amazônia,RR,10,3,0.0745,Baixo
2024-09-19T20:06:00,-8.314123,-44.354599,100.89,287.84,68,AQUA_M-T,Caatinga,PE,9,20,0.2514,Médio
2024-07-17T14:31:00,-2.320488,-69.694463,18.18,437.7,89,AQUA_M-T,Amazônia,AC,7,14,0.6778,Alto
2024-08-15T19:08:00,-13.146088,-53.175019,16.36,394.14,77,GOES-16,Cerrado,MG,8,19,0.4097,Médio
2024-08-05T02:32:00,-3.651535,-55.485376,27.31,360.71,99,AQUA_M-D,Amazônia,AP,8,2,0.2793,Médio
2024-08-21T21:20:00,-14.661046,-41.300938,1.25,459.08,99,GOES-16,Caatinga,RN,8,21,0.5147,Médio
2024-09-06T23:59:00,-26.50577,-34.169832,27.08,345.9,30,TERRA_M-D,Mata Atlântica,RJ,9,23,0.0851,Baixo
2024-08-16T15:02:00,-2.838789,-49.193786,64.99,280.0,85,TERRA_M-D,Amazônia,AP,8,15,0.2663,Médio
2024-05-27T18:12:00,-1.179534,-63.301936,27.67,280.0,56,TERRA_M-T,Amazônia,TO,5,18,0.0565,Baixo
2024-11-19T18:35:00,-12.758455,-45.976465,4.67,397.31,85,AQUA_M-D,Mata Atlântica,MG,11,18,0.2599,Médio
2024-05-12T19:03:00,-6.739607,-37.431202,58.42,431.69,51,AQUA_M-T,Caatinga,PI,5,19,0.3178,Médio
2024-02-23T17:42:00,-4.126799,-55.585013,63.59,291.37,67,TERRA_M-T,Cerrado,MT,2,17,0.1312,Baixo
2024-03-02T16:21:00,-21.809279,-41.759148,4.2,393.87,94,GOES-16,Cerrado,TO,3,16,0.3339,Médio
